ano,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_escola,id_escola_nome,id_escola_latitude,id_escola_longitude,anos_escolares,ideb,projecao
2017,MA,Maranhão,2111300,São Luís,21268967,UEB ENS FUND GOVERNADOR LEONEL BRIZOLA,-2.495167,-44.20992,iniciais (1-5),,5.0
2023,MA,Maranhão,2111300,São Luís,21268967,UEB ENS FUND GOVERNADOR LEONEL BRIZOLA,-2.495167,-44.20992,finais (6-9),,
2021,MA,Maranhão,2111300,São Luís,21268967,UEB ENS FUND GOVERNADOR LEONEL BRIZOLA,-2.495167,-44.20992,finais (6-9),,5.2
2005,MA,Maranhão,2111300,São Luís,21269076,UEB ENS FUND ROSENO DE JESUS MENDES,-2.592328,-44.18922,iniciais (1-5),,
2023,MA,Maranhão,2111300,São Luís,21269076,UEB ENS FUND ROSENO DE JESUS MENDES,-2.592328,-44.18922,finais (6-9),,
2005,MA,Maranhão,2103125,Central do Maranhão,21269106,UEB PROFESSORA RAIMUNDA RIBEIRO DIAS,-2.1910213,-44.8368151,iniciais (1-5),,
2007,MA,Maranhão,2103125,Central do Maranhão,21269106,UEB PROFESSORA RAIMUNDA RIBEIRO DIAS,-2.1910213,-44.8368151,iniciais (1-5),,
2007,MA,Maranhão,2100956,Arame,21269114,GE MARIA DOS SANTOS ALBUQUERQUE,-5.1709447,-46.2136896,iniciais (1-5),,
2011,MA,Maranhão,2100956,Arame,21269114,GE MARIA DOS SANTOS ALBUQUERQUE,-5.1709447,-46.2136896,iniciais (1-5),,
2007,MA,Maranhão,2111300,São Luís,21269203,UEB ENS FUND JOSE RIBAMAR BOGEA,-2.6010663,-44.1828829,finais (6-9),,
2023,MA,Maranhão,2105450,Jatobá,21269246,CENTRO DE ENSINO ALUIZIO AZEVEDO - ANEXO II - CACHIMBOS,,,todos (1-4),,
2021,MA,Maranhão,2105450,Jatobá,21269246,CENTRO DE ENSINO ALUIZIO AZEVEDO - ANEXO II - CACHIMBOS,,,todos (1-4),,3.0
2025,MA,Maranhão,2101608,Barra do Corda,21269467,CENTRO DE ENSINO PIO XI - ANEXO I - BARRO BRANCO,-5.36575117,-45.24372055,todos (1-4),,
2007,MA,Maranhão,2103604,Coroatá,21269491,EM MACARANDUBA I - ANEXO II,-4.1263817,-44.1304717,iniciais (1-5),,
2021,MA,Maranhão,2103604,Coroatá,21269718,CENTRO DE ENSINO LUIZ MONTENEGRO TAVARES - ANEXO III - BACABALZINHO,-4.1298945,-44.1196466,todos (1-4),,3.0
2011,MA,Maranhão,2106706,Mirador,21269793,UNIDADE DE EDUCACAO BASICA HELIODORIO FERREIRA,-6.12908843,-44.47698832,iniciais (1-5),,
2021,MA,Maranhão,2101301,Bacuri,21269980,CENTRO DE ENSINO CRISTINO PIMENTA - ANEXO I - PORTUGAL,-1.63148862775415,-45.2384773828089,todos (1-4),,3.3
2019,MA,Maranhão,2108603,Pinheiro,21269998,CENTRO DE ENSINO JOSE DE ANCHIETA - ANEXO II - SAO CAETANO,,,todos (1-4),,
2021,MA,Maranhão,2105708,Lago da Pedra,21270457,UNIDADE INTEGRADA JOSE RIBAMAR DE SA,-4.55587413,-45.13872447,iniciais (1-5),,4.1
2019,MA,Maranhão,2102150,Brejo de Areia,21270732,CENTRO DE ENSINO RUI BARBOSA - ANEXO II - SAO DOMINGOS,-4.23326695337892,-45.7287963386625,todos (1-4),,3.1
2007,MA,Maranhão,2101608,Barra do Corda,21270791,UNIDADE INTEGRADA DE EDUCACAO ESCOLAR INDIGENA NOSSA SENHORA DE FATIMA,,,iniciais (1-5),,
2013,MA,Maranhão,2101608,Barra do Corda,21270791,UNIDADE INTEGRADA DE EDUCACAO ESCOLAR INDIGENA NOSSA SENHORA DE FATIMA,,,iniciais (1-5),,
2015,MA,Maranhão,2101608,Barra do Corda,21270791,UNIDADE INTEGRADA DE EDUCACAO ESCOLAR INDIGENA NOSSA SENHORA DE FATIMA,,,iniciais (1-5),,
2017,MA,Maranhão,2100873,Araguanã,21270899,CENTRO EDUCACIONAL VIEIRA DA SILVA - ANEXO I,,,finais (6-9),,3.7
2007,MA,Maranhão,2100873,Araguanã,21270899,CENTRO EDUCACIONAL VIEIRA DA SILVA - ANEXO I,,,finais (6-9),,
2005,MA,Maranhão,2104677,Governador Nunes Freire,21270910,UNIDADE INTEGRADA PAULO FREIRE,-2.1205376,-45.8892327,iniciais (1-5),,
2009,MA,Maranhão,2104677,Governador Nunes Freire,21270910,UNIDADE INTEGRADA PAULO FREIRE,-2.1205376,-45.8892327,iniciais (1-5),,3.2
2015,MA,Maranhão,2104677,Governador Nunes Freire,21270910,UNIDADE INTEGRADA PAULO FREIRE,-2.1205376,-45.8892327,iniciais (1-5),,4.1
2007,MA,Maranhão,2106201,Luís Domingues,21270937,UI DOM CARLO ELLENA,-1.32580921053886,-45.8996424917132,iniciais (1-5),,
2011,MA,Maranhão,2106201,Luís Domingues,21270937,UI DOM CARLO ELLENA,-1.32580921053886,-45.8996424917132,finais (6-9),,
2015,MA,Maranhão,2110237,Santana do Maranhão,21270945,EM DE ENSINO FUNDAMENTAL DEP JULIO MONTELES,-3.1196957,-42.4015478,iniciais (1-5),,4.5
2009,MA,Maranhão,2105104,Icatu,21271003,EM SEVERIANO DE AZEVEDO ANEXO - MATA,-2.6773957,-43.9950421,finais (6-9),,
2023,MA,Maranhão,2105104,Icatu,21271003,EM SEVERIANO DE AZEVEDO ANEXO - MATA,-2.6773957,-43.9950421,finais (6-9),,
2005,MA,Maranhão,2110039,Santa Luzia do Paruá,21271089,CENTRO EDUCACIONAL RAIMUNDO CARVALHO RAMOS,-2.5283773,-45.7791818,iniciais (1-5),,
2025,MA,Maranhão,2110039,Santa Luzia do Paruá,21271089,CENTRO EDUCACIONAL RAIMUNDO CARVALHO RAMOS,-2.5283773,-45.7791818,finais (6-9),,
2017,MA,Maranhão,2108454,Peritoró,21271330,UNIDADE ESCOLAR MUNICIPAL MADRE TEREZA,-4.43032166666667,-44.184445,finais (6-9),,
2015,MA,Maranhão,2108454,Peritoró,21271330,UNIDADE ESCOLAR MUNICIPAL MADRE TEREZA,-4.43032166666667,-44.184445,finais (6-9),,
2013,MA,Maranhão,2108454,Peritoró,21271330,UNIDADE ESCOLAR MUNICIPAL MADRE TEREZA,-4.43032166666667,-44.184445,finais (6-9),,
2013,MA,Maranhão,2100154,Água Doce do Maranhão,21271410,UNIDADE DE EDUCACAO BASICA LUISA FELIX VIEIRA,-3.07248229,-42.22832937,iniciais (1-5),,2.9
2007,MA,Maranhão,2103000,Caxias,21271470,EM ANTENOR GOMES VIANA JUNIOR,-4.8446148,-43.3501684,finais (6-9),,
2007,MA,Maranhão,2111029,São João do Carú,21271585,EM JARDIM TROPICAL,-3.55485985055566,-46.2511819414794,finais (6-9),,
2015,MA,Maranhão,2111029,São João do Carú,21271585,EM JARDIM TROPICAL,-3.55485985055566,-46.2511819414794,finais (6-9),,
2007,MA,Maranhão,2112209,Timon,21271593,EMEF LAURO RODRIGUES DE SAMPAIO,-5.0915165,-42.8484836,iniciais (1-5),,
2019,MA,Maranhão,2108702,Pio XII,21272034,UE PROFº PAULO FREIRE,-3.88996230372405,-45.1733886824112,iniciais (1-5),,5.8
2021,MA,Maranhão,2109551,Ribamar Fiquene,21272107,C E MANOEL BEZERRA DE OLIVEIRA ANEXO I,,,todos (1-4),,
2025,MA,Maranhão,2101608,Barra do Corda,21272140,CENTRO DE ENSINO PROFESSOR GALENO EDGAR BRANDES - ANEXO III - AGROVILA DA BOA SORTE,-5.50058791413903,-45.4250159673393,todos (1-4),,
2025,MA,Maranhão,2101608,Barra do Corda,21272174,CENTRO DE ENSINO PROFESSOR GALENO EDGAR BRANDES - ANEXO VI - SAO JOSE DO MEARIM,-5.3399346,-45.1116698,todos (1-4),,
2025,MA,Maranhão,2112308,Tuntum,21272220,CENTRO DE ENSINO ISAAC MARTINS - ANEXO I - IPU IRU,-5.25606995,-44.65015745,todos (1-4),,
2021,MA,Maranhão,2112308,Tuntum,21272220,CENTRO DE ENSINO ISAAC MARTINS - ANEXO I - IPU IRU,-5.25606995,-44.65015745,todos (1-4),,
2023,MA,Maranhão,2105302,Imperatriz,21272239,CENTRO DE ENSINO DORGIVAL PINHEIRO DE SOUSA - ANEXO I - CENTRO,-5.5257586,-47.4906926,todos (1-4),,
2017,MA,Maranhão,2112308,Tuntum,21272247,CENTRO DE ENSINO ASTOLFO SEABRA DE CARVALHO,-5.75841785408556,-44.6180847845972,todos (1-4),,
2023,MA,Maranhão,2100477,Alto Alegre do Pindaré,21272379,CENTRO DE ENSINO VEREADOR JOAQUIM SILVA SOUSA - ANEXO I - ASSENTAMENTO ALTAMIRA,-3.8597267,-46.189985,todos (1-4),,
2021,MA,Maranhão,2110005,Santa Luzia,21272409,CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS - ANEXO III - SANTO ONOFRE,-4.1572967,-46.0057667,todos (1-4),,3.2
2023,MA,Maranhão,2111029,São João do Carú,21272573,CENTRO DE ENSINO PROFESSORA CONCEICAO BRENHA RAPOSO - ANEXO II - BOM JESUS,,,todos (1-4),,
2023,MA,Maranhão,2108900,Poção de Pedras,21272620,CENTRO DE ENSINO JOAQUIM SALVIANO - ANEXO II - LUCINDO,-4.7531799,-44.94026,todos (1-4),,
2025,MA,Maranhão,2108900,Poção de Pedras,21272638,CE JOAQUIM SALVIANO ANEXO III,-4.73645714,-44.92912919,todos (1-4),,
2017,MA,Maranhão,2101707,Barreirinhas,21272670,CENTRO DE ENSINO JOAQUIM SOEIRO DE CARVALHO - ANEXO II - VARAS,-3.0224990285933,-43.0010904371738,todos (1-4),,
2021,MA,Maranhão,2101707,Barreirinhas,21272689,CENTRO DE ENSINO PLINIO PORTUGAL DA ROCHA,-2.8624961,-42.9159364,todos (1-4),,2.7
2017,MA,Maranhão,2101707,Barreirinhas,21272689,CENTRO DE ENSINO PLINIO PORTUGAL DA ROCHA,-2.8624961,-42.9159364,todos (1-4),,
2005,MA,Maranhão,2103604,Coroatá,21272824,EM TRESIDELA III ANEXO I,-4.1192877,-44.1283971,iniciais (1-5),,
2005,MA,Maranhão,2103158,Centro do Guilherme,21272875,EM CICERO JOSE DA SILVA,-2.45013319,-46.04118178,iniciais (1-5),,
2009,MA,Maranhão,2111201,São José de Ribamar,21272883,EM RECANTO DA PAZ,-2.5596116,-44.1928592,iniciais (1-5),,
2015,MA,Maranhão,2111201,São José de Ribamar,21272883,EM RECANTO DA PAZ,-2.5596116,-44.1928592,iniciais (1-5),,5.5
2007,MA,Maranhão,2111300,São Luís,21272905,UEB ENS FUND ESTUDANTE EDSON LUIZ DE LIMA SOUTO,-2.552935,-44.31942,finais (6-9),,
2005,MA,Maranhão,2111300,São Luís,21272905,UEB ENS FUND ESTUDANTE EDSON LUIZ DE LIMA SOUTO,-2.552935,-44.31942,iniciais (1-5),,
2021,MA,Maranhão,2111300,São Luís,21272913,UEB ENS FUND 21 DE ABRIL,-2.63129681,-44.28349587,iniciais (1-5),,5.9
2021,MA,Maranhão,2105302,Imperatriz,21272921,INST EDUCACIONAL SUL MARANHENSE COC,-5.51133334975315,-47.4748560799794,todos (1-4),,6.5
2005,MA,Maranhão,2104800,Grajaú,21273286,EM EDUCAR PARA CRESCER,-5.83155283761969,-46.1561562877751,iniciais (1-5),,
2005,MA,Maranhão,2104800,Grajaú,21273308,EM ALCINDO FELIPE DA SILVA,-5.80861949283577,-46.1561209139042,iniciais (1-5),,
2005,MA,Maranhão,2112506,Tutóia,21273324,UNIDADE INTEGRADA LUCAS BASILIO,-2.75828443,-42.27360783,iniciais (1-5),,
2011,MA,Maranhão,2112506,Tutóia,21273324,UNIDADE INTEGRADA LUCAS BASILIO,-2.75828443,-42.27360783,iniciais (1-5),,
2025,MA,Maranhão,2112506,Tutóia,21273324,UNIDADE INTEGRADA LUCAS BASILIO,-2.75828443,-42.27360783,iniciais (1-5),,
2009,MA,Maranhão,2111805,Sítio Novo,21273464,ESCOLA MUNICIPAL SANTA TERESINHA,-5.86657385633891,-46.6992844898433,finais (6-9),,
2007,MA,Maranhão,2111201,São José de Ribamar,21273510,ESCOLA MUNICIPAL RESIDENCIAL OLIMPICO,-2.5897989,-44.1701791,iniciais (1-5),,
2007,MA,Maranhão,2111201,São José de Ribamar,21273529,ESCOLA MUNICIPAL RAIMUNDO ROCHA LEAL JUNIOR,-2.4784427,-44.1856958,iniciais (1-5),,
2009,MA,Maranhão,2111201,São José de Ribamar,21273529,ESCOLA MUNICIPAL RAIMUNDO ROCHA LEAL JUNIOR,-2.4784427,-44.1856958,iniciais (1-5),,
2007,MA,Maranhão,2111201,São José de Ribamar,21273545,ESCOLA MUNICIPAL ALTO DO TURU,-2.50781666666667,-44.1958933333333,iniciais (1-5),,
2005,MA,Maranhão,2105005,Humberto de Campos,21273677,EM PROF IDALINA DOS PRAZERES COUTINHO,-2.65003555,-43.61279112,finais (6-9),,
2011,MA,Maranhão,2105005,Humberto de Campos,21273677,EM PROF IDALINA DOS PRAZERES COUTINHO,-2.65003555,-43.61279112,finais (6-9),,
2023,MA,Maranhão,2105302,Imperatriz,21273707,ESCOLA MUNICIPALIZADA JOSEFA PEREIRA FIALHO,-5.596177,-47.435876,iniciais (1-5),,
2009,MA,Maranhão,2105302,Imperatriz,21273707,ESCOLA MUNICIPALIZADA JOSEFA PEREIRA FIALHO,-5.596177,-47.435876,iniciais (1-5),,
2005,MA,Maranhão,2112506,Tutóia,21273758,UI FRANCISCO LEONARDO DA SILVA,-2.89608862,-42.31661937,iniciais (1-5),,
2005,MA,Maranhão,2112506,Tutóia,21273758,UI FRANCISCO LEONARDO DA SILVA,-2.89608862,-42.31661937,finais (6-9),,
2007,MA,Maranhão,2112506,Tutóia,21273758,UI FRANCISCO LEONARDO DA SILVA,-2.89608862,-42.31661937,iniciais (1-5),,
2009,MA,Maranhão,2112506,Tutóia,21273758,UI FRANCISCO LEONARDO DA SILVA,-2.89608862,-42.31661937,finais (6-9),,
2025,MA,Maranhão,2112506,Tutóia,21273758,UI FRANCISCO LEONARDO DA SILVA,-2.89608862,-42.31661937,iniciais (1-5),,
2021,MA,Maranhão,2112506,Tutóia,21273758,UI FRANCISCO LEONARDO DA SILVA,-2.89608862,-42.31661937,iniciais (1-5),,4.4
2011,MA,Maranhão,2112506,Tutóia,21273758,UI FRANCISCO LEONARDO DA SILVA,-2.89608862,-42.31661937,finais (6-9),,
2015,MA,Maranhão,2105500,João Lisboa,21273790,EM ROSELI NUNES,-5.19112025387585,-46.90569316037,iniciais (1-5),,
2019,MA,Maranhão,2100055,Açailândia,21273898,EM RAIMUNDO TELEFRE SAMPAIO,-4.9355006,-47.4911011,iniciais (1-5),,5.6
2007,MA,Maranhão,2108405,Peri Mirim,21274010,EM KEILA ABREU MELO,-2.57736166,-44.86212882,iniciais (1-5),,
2011,MA,Maranhão,2110658,São Domingos do Azeitão,21274169,CENTRO DE ENSINO HELENICE COSTA CARVALHO,,,finais (6-9),,
2009,MA,Maranhão,2106409,Mata Roma,21274215,ESCOLA MUNICIPAL MAGYLLA NETO,-3.61563728,-43.11733172,iniciais (1-5),,
2017,MA,Maranhão,2106409,Mata Roma,21274215,ESCOLA MUNICIPAL MAGYLLA NETO,-3.61563728,-43.11733172,iniciais (1-5),,3.3
2007,MA,Maranhão,2105609,Joselândia,21274223,EM FRANCISCA BENEVIDES DE QUEIROZ,,,finais (6-9),,
2021,MA,Maranhão,2105609,Joselândia,21274223,EM FRANCISCA BENEVIDES DE QUEIROZ,,,iniciais (1-5),,3.5
2019,MA,Maranhão,2105609,Joselândia,21274223,EM FRANCISCA BENEVIDES DE QUEIROZ,,,finais (6-9),,3.4
2009,MA,Maranhão,2105609,Joselândia,21274223,EM FRANCISCA BENEVIDES DE QUEIROZ,,,iniciais (1-5),,
2017,MA,Maranhão,2105609,Joselândia,21274223,EM FRANCISCA BENEVIDES DE QUEIROZ,,,finais (6-9),,3.2
2009,MA,Maranhão,2105609,Joselândia,21274223,EM FRANCISCA BENEVIDES DE QUEIROZ,,,finais (6-9),,
2011,MA,Maranhão,2105609,Joselândia,21274223,EM FRANCISCA BENEVIDES DE QUEIROZ,,,finais (6-9),,
2025,MA,Maranhão,2106300,Magalhães de Almeida,21274258,EM MARIA DO ROSARIO SOUSA,-3.395594,-42.2070228,finais (6-9),,
2021,MA,Maranhão,2106300,Magalhães de Almeida,21274258,EM MARIA DO ROSARIO SOUSA,-3.395594,-42.2070228,finais (6-9),,4.8
2017,MA,Maranhão,2106300,Magalhães de Almeida,21274258,EM MARIA DO ROSARIO SOUSA,-3.395594,-42.2070228,finais (6-9),,4.2
2007,MA,Maranhão,2102325,Buriticupu,21274290,UI PROFª VALDEANA ALMEIDA DOS REIS,-4.30602015461773,-46.4688821788877,iniciais (1-5),,
2005,MA,Maranhão,2102325,Buriticupu,21274290,UI PROFª VALDEANA ALMEIDA DOS REIS,-4.30602015461773,-46.4688821788877,finais (6-9),,
2017,MA,Maranhão,2110500,São Bento,21274320,ESCOLA PADRE JOAO PIAMARTA ANEXO POV CONCEICAO,-2.74420126,-44.8724552,finais (6-9),,
2025,MA,Maranhão,2103000,Caxias,21274339,UNIDADE INTEGRADA MUNICIPAL PROFESSOR ARLINDO FERNANDES DE OLIVEIRA,-4.8357136,-43.3389031,iniciais (1-5),,
2023,MA,Maranhão,2103000,Caxias,21274339,UNIDADE INTEGRADA MUNICIPAL PROFESSOR ARLINDO FERNANDES DE OLIVEIRA,-4.8357136,-43.3389031,iniciais (1-5),,
2011,MA,Maranhão,2101707,Barreirinhas,21274436,U I FRANCISCO PEDRO MONROE CONCEICAO,-2.779824,-42.8410697,finais (6-9),,
2021,MA,Maranhão,2101707,Barreirinhas,21274436,U I FRANCISCO PEDRO MONROE CONCEICAO,-2.779824,-42.8410697,iniciais (1-5),,4.6
2009,MA,Maranhão,2101707,Barreirinhas,21274436,U I FRANCISCO PEDRO MONROE CONCEICAO,-2.779824,-42.8410697,finais (6-9),,
2025,MA,Maranhão,2107100,Morros,21274525,EM GOVERNADOR JACKSON KLEPER LAGO,-3.092647,-43.682697,iniciais (1-5),,
2015,MA,Maranhão,2107100,Morros,21274525,EM GOVERNADOR JACKSON KLEPER LAGO,-3.092647,-43.682697,finais (6-9),,
2005,MA,Maranhão,2107100,Morros,21274525,EM GOVERNADOR JACKSON KLEPER LAGO,-3.092647,-43.682697,iniciais (1-5),,
2013,MA,Maranhão,2107100,Morros,21274525,EM GOVERNADOR JACKSON KLEPER LAGO,-3.092647,-43.682697,finais (6-9),,
2009,MA,Maranhão,2107100,Morros,21274525,EM GOVERNADOR JACKSON KLEPER LAGO,-3.092647,-43.682697,iniciais (1-5),,
2021,MA,Maranhão,2107100,Morros,21274525,EM GOVERNADOR JACKSON KLEPER LAGO,-3.092647,-43.682697,iniciais (1-5),,3.2
2011,MA,Maranhão,2103000,Caxias,21274533,UEM PROFESSORA INEZ EVANGELISTA GUIMARAES,-4.7439765,-43.0869825,iniciais (1-5),,
2013,MA,Maranhão,2103000,Caxias,21274533,UEM PROFESSORA INEZ EVANGELISTA GUIMARAES,-4.7439765,-43.0869825,finais (6-9),,
2007,MA,Maranhão,2103000,Caxias,21274533,UEM PROFESSORA INEZ EVANGELISTA GUIMARAES,-4.7439765,-43.0869825,iniciais (1-5),,
2009,MA,Maranhão,2111300,São Luís,21274606,UEB ENS FUND RUBENS FERREIRA ROSA,,,finais (6-9),,
2009,MA,Maranhão,2103208,Chapadinha,21274657,UNIDADE INTEGRADA CORONEL JOAQUIM NUNES,-3.70367666666667,-43.3760016666667,iniciais (1-5),,
2011,MA,Maranhão,2103208,Chapadinha,21274657,UNIDADE INTEGRADA CORONEL JOAQUIM NUNES,-3.70367666666667,-43.3760016666667,iniciais (1-5),,
2007,MA,Maranhão,2112233,Trizidela do Vale,21274690,,,,finais (6-9),,
2011,MA,Maranhão,2112233,Trizidela do Vale,21274690,,,,finais (6-9),,
2019,MA,Maranhão,2112233,Trizidela do Vale,21274690,,,,finais (6-9),,4.8
2023,MA,Maranhão,2112233,Trizidela do Vale,21274690,,,,finais (6-9),,
2017,MA,Maranhão,2112233,Trizidela do Vale,21274690,,,,finais (6-9),,4.6
2023,MA,Maranhão,2107902,Passagem Franca,21274711,ESCOLA MUNICIPAL SILVESTRE FERREIRA DIONIZIO,,,iniciais (1-5),,
2009,MA,Maranhão,2107902,Passagem Franca,21274711,ESCOLA MUNICIPAL SILVESTRE FERREIRA DIONIZIO,,,iniciais (1-5),,
2011,MA,Maranhão,2107902,Passagem Franca,21274711,ESCOLA MUNICIPAL SILVESTRE FERREIRA DIONIZIO,,,iniciais (1-5),,
2009,MA,Maranhão,2102077,Bom Lugar,21274738,UNIDADE ESCOLAR MANOEL ALVES DE ABREU,,,iniciais (1-5),,
2007,MA,Maranhão,2102077,Bom Lugar,21274738,UNIDADE ESCOLAR MANOEL ALVES DE ABREU,,,iniciais (1-5),,
2013,MA,Maranhão,2102077,Bom Lugar,21274738,UNIDADE ESCOLAR MANOEL ALVES DE ABREU,,,iniciais (1-5),,
2007,MA,Maranhão,2102325,Buriticupu,21274860,UI ANTONIO JOAQUIM DA SILVA,-4.3133115,-46.2930589,iniciais (1-5),,
2009,MA,Maranhão,2103208,Chapadinha,21275050,UI PROFESSOR OLIVEIRA ROMA,-3.73807166666667,-43.3451066666667,finais (6-9),,
2011,MA,Maranhão,2103208,Chapadinha,21275068,UI FRANCISCO ISAIAS DO NASCIMENTO - CAIC,-3.72108333333333,-43.3648433333333,finais (6-9),,
2011,MA,Maranhão,2103208,Chapadinha,21275076,UE NOSSA SENHORA DAS DORES,-3.72959833333333,-43.3186483333333,finais (6-9),,
2017,MA,Maranhão,2106607,Matões,21275092,CENTRO DE ENSINO JOAO PAULO I - ANEXO I - SANTO ANTONIO,-5.2662039,-43.29666189,todos (1-4),,
2009,MA,Maranhão,2110203,Santa Rita,21275327,ESCOLA MUNICIPAL PROFESSORA PEROLINA SILVA PRAZERES-2,-3.13888204,-44.32590943,iniciais (1-5),,
2015,MA,Maranhão,2110203,Santa Rita,21275327,ESCOLA MUNICIPAL PROFESSORA PEROLINA SILVA PRAZERES-2,-3.13888204,-44.32590943,iniciais (1-5),,
2011,MA,Maranhão,2111300,São Luís,21275360,UEB ENS FUND ARTUR NABANTINO GONCALVES DE AZEVEDO,,,finais (6-9),,
2025,MA,Maranhão,2103307,Codó,21275394,EM ROSANGELA MARIA MOURA FREITAS,-4.4500333,-43.8691867,iniciais (1-5),,
2025,MA,Maranhão,2102309,Buriti Bravo,21275475,CENTRO DE ENSINO SENADOR CARVALHO GUIMARAES - ANEXO I - PONTA DAGUA,-5.8637799,-43.9508315,todos (1-4),,
2023,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,finais (6-9),,
2011,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,finais (6-9),,
2021,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,iniciais (1-5),,5.2
2025,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,finais (6-9),,
2015,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,finais (6-9),,
2007,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,finais (6-9),,
2013,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,iniciais (1-5),,
2007,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,iniciais (1-5),,
2005,MA,Maranhão,2104602,Governador Eugênio Barros,21275483,EM DIAS CARNEIRO,-5.32160753,-44.24644809,finais (6-9),,
2019,MA,Maranhão,2111250,São José dos Basílios,21275491,,,,finais (6-9),,3.7
2011,MA,Maranhão,2111250,São José dos Basílios,21275491,,,,finais (6-9),,
2025,MA,Maranhão,2111250,São José dos Basílios,21275491,,,,finais (6-9),,
2005,MA,Maranhão,2108009,Pastos Bons,21275572,ESCOLA MUNICIPAL THEOPLISTES TEIXEIRA,-6.6009182,-44.0814704,finais (6-9),,
2005,MA,Maranhão,2104107,Fortaleza dos Nogueiras,21275599,EM ELIANA NOGUEIRA DA SILVA,-6.9655625,-46.1765994,finais (6-9),,
2005,MA,Maranhão,2104107,Fortaleza dos Nogueiras,21275599,EM ELIANA NOGUEIRA DA SILVA,-6.9655625,-46.1765994,iniciais (1-5),,
2023,MA,Maranhão,2104107,Fortaleza dos Nogueiras,21275599,EM ELIANA NOGUEIRA DA SILVA,-6.9655625,-46.1765994,finais (6-9),,
2025,MA,Maranhão,2104107,Fortaleza dos Nogueiras,21275599,EM ELIANA NOGUEIRA DA SILVA,-6.9655625,-46.1765994,finais (6-9),,
2011,MA,Maranhão,2104107,Fortaleza dos Nogueiras,21275599,EM ELIANA NOGUEIRA DA SILVA,-6.9655625,-46.1765994,iniciais (1-5),,
2013,MA,Maranhão,2101400,Balsas,21275637,EM PROFESSORA MARIA DO CARMO SANTOS DE SOUSA,-7.5440144,-46.065432,finais (6-9),,
2021,MA,Maranhão,2101400,Balsas,21275637,EM PROFESSORA MARIA DO CARMO SANTOS DE SOUSA,-7.5440144,-46.065432,finais (6-9),,3.8
2007,MA,Maranhão,2101400,Balsas,21275637,EM PROFESSORA MARIA DO CARMO SANTOS DE SOUSA,-7.5440144,-46.065432,finais (6-9),,
2007,MA,Maranhão,2101400,Balsas,21275637,EM PROFESSORA MARIA DO CARMO SANTOS DE SOUSA,-7.5440144,-46.065432,iniciais (1-5),,
2009,MA,Maranhão,2107506,Paço do Lumiar,21275670,UEB EUGENIO PEREIRA,-2.4899159,-44.16402593,iniciais (1-5),,
2005,MA,Maranhão,2107506,Paço do Lumiar,21275670,UEB EUGENIO PEREIRA,-2.4899159,-44.16402593,iniciais (1-5),,
2013,MA,Maranhão,2107100,Morros,21275718,ESCOLA MUNICIPAL GERMANO BARROSO,-2.9228024,-43.6482881,finais (6-9),,
2015,MA,Maranhão,2107100,Morros,21275718,ESCOLA MUNICIPAL GERMANO BARROSO,-2.9228024,-43.6482881,iniciais (1-5),,
2015,MA,Maranhão,2107100,Morros,21275718,ESCOLA MUNICIPAL GERMANO BARROSO,-2.9228024,-43.6482881,finais (6-9),,
2009,MA,Maranhão,2107100,Morros,21275718,ESCOLA MUNICIPAL GERMANO BARROSO,-2.9228024,-43.6482881,finais (6-9),,
2007,MA,Maranhão,2112506,Tutóia,21275831,UI EXPEDITO BAQUIL,-2.7855515,-42.31422464,iniciais (1-5),,
2021,MA,Maranhão,2112506,Tutóia,21275831,UI EXPEDITO BAQUIL,-2.7855515,-42.31422464,iniciais (1-5),,5.4
2009,MA,Maranhão,2103000,Caxias,21275858,UIM PROFESSORA MARINALVA SOARES GUIMARAES,-4.9037522,-43.3437931,iniciais (1-5),,
2015,MA,Maranhão,2103000,Caxias,21275858,UIM PROFESSORA MARINALVA SOARES GUIMARAES,-4.9037522,-43.3437931,finais (6-9),,
2007,MA,Maranhão,2103000,Caxias,21275858,UIM PROFESSORA MARINALVA SOARES GUIMARAES,-4.9037522,-43.3437931,finais (6-9),,
2005,MA,Maranhão,2103000,Caxias,21275858,UIM PROFESSORA MARINALVA SOARES GUIMARAES,-4.9037522,-43.3437931,iniciais (1-5),,
2011,MA,Maranhão,2103000,Caxias,21275858,UIM PROFESSORA MARINALVA SOARES GUIMARAES,-4.9037522,-43.3437931,finais (6-9),,
